monthly_spending,premium_subscription,income,age,urban_area,family_size,free_trial_banner
15788.781051225447,1,138425.5397258853,27.0,1,1,1
1986.3260613387454,0,75015.54549517186,60.0,0,3,0
11659.575083025598,1,101050.74997891363,19.0,0,2,1
13095.103358620854,0,99943.71527825837,45.0,1,4,0
13983.62006588922,1,62586.600099752824,25.0,1,2,1
1939.9795185794728,0,13749.044674252667,53.0,0,1,0
6480.0410965486635,0,84348.56120846105,20.0,1,2,0
19223.434392447874,1,119112.26467176425,36.0,1,3,0
15474.549810843637,1,25946.971579450423,38.0,1,5,0
8386.480705070937,0,61107.60160202853,42.0,1,2,0
1902.6657743457058,0,47738.02151212016,49.0,0,2,0
19049.006467498097,1,54349.76980726887,30.0,1,4,0
7961.515684617423,0,101810.17868783517,29.0,1,3,0
12443.767189855274,1,126312.50177454569,26.0,1,2,0
9343.298017371173,1,83640.67479549149,23.0,1,1,1
10627.815752618928,1,197795.6316482715,42.0,0,1,1
13500.49863674305,1,90931.53466157959,18.0,1,2,1
6789.36595934613,0,67822.88154252243,42.0,0,1,0
9114.0459729139,0,73899.70659842635,37.0,1,2,1
3084.6441831913676,0,86979.42860337054,43.0,1,2,0
6610.614032428397,1,51413.70269970166,26.0,1,1,1
6688.2363989205805,0,57842.7162555584,39.0,0,3,0
21135.362576856398,1,85105.20338260653,40.0,1,4,0
12454.84634430818,1,50948.1111696045,31.0,0,1,0
7787.680184445912,0,91232.7734394166,32.0,1,1,1
26830.67551075301,1,44060.51558480504,33.0,1,3,0
8607.114603992504,1,38144.58215087203,40.0,1,1,0
6003.763876116599,0,93555.45278654517,51.0,1,1,0
23420.401391488944,1,95811.94558328779,29.0,1,5,0
3692.4693319423523,0,60669.04548129068,35.0,1,3,1
4985.136790967097,0,51907.11197336491,34.0,1,3,0
16474.100035699546,1,98146.49005729808,43.0,0,3,0
3726.730084927461,0,71653.67385541464,44.0,0,2,0
12954.459414422603,1,76910.55887522844,37.0,1,3,0
10321.05458076336,0,81240.11632973896,30.0,1,3,0
1586.2318798131953,0,40641.99258372239,32.0,1,1,0
5369.253484517582,0,24208.18880238204,19.0,1,2,1
15556.751689567993,1,93661.4697826354,30.0,1,2,1
1801.9551967130276,0,61481.36281241276,52.0,1,1,1
6669.041230964052,0,41165.9476668712,34.0,0,4,0
18673.96926949641,1,67847.11392440271,43.0,1,4,1
9259.322802611912,1,70594.75124526086,47.0,1,3,0
6973.305153770117,0,95494.43341922035,34.0,1,2,1
4030.1818679402486,0,108770.15531299784,52.0,0,3,0
11917.249329831635,0,47147.50101188445,18.0,1,5,0
15450.80100515708,1,89338.1435879947,41.0,1,1,1
18897.45668747734,1,55816.065687521186,32.0,1,5,0
12431.98777915108,1,46072.87333377436,36.0,1,1,1
5132.070137839255,0,96178.56010521535,20.0,0,3,1
5084.279251626481,0,77445.6932454541,24.0,1,2,1
22519.16368621876,1,96237.27336229934,43.0,1,4,0
3338.9293680009314,0,74410.8924484359,39.0,0,3,0
3017.3448441043256,1,90208.31874515083,21.0,0,4,0
7365.08086635908,0,90927.74418670354,37.0,0,1,1
14269.215587667351,1,131171.78090623795,44.0,1,1,1
4151.18234917705,0,23954.367410568648,27.0,0,4,0
11492.094605288265,1,51627.15958931549,45.0,1,2,0
13636.137039033647,1,157491.57476705947,35.0,0,1,1
7328.279770458348,0,56746.70150066439,39.0,1,4,0
9672.90800598346,0,271021.4339038413,41.0,0,4,1
22.855937056857783,0,34508.83281543155,38.0,0,2,0
6940.426097498778,1,80680.60808899025,30.0,1,4,0
8879.669803343066,1,58296.355253837646,27.0,0,1,0
14519.749723569088,1,69080.81743463753,34.0,1,2,1
13906.130419602308,1,71074.90582215002,26.0,1,3,1
5527.632616498359,0,50959.12500152685,42.0,1,3,0
2294.643342525962,0,33187.83586097242,37.0,1,2,0
13102.411176910535,1,127001.96472948117,35.0,0,2,1
12186.041961567793,1,98461.92661444345,18.0,0,2,0
12377.018437623128,1,101634.65605038722,48.0,1,1,1
6328.417841199894,0,62795.3030607347,48.0,0,2,0
7757.241854011001,1,29933.16686913304,35.0,1,1,0
19091.561297988723,1,170697.57362867176,20.0,1,2,1
3323.320601550317,0,84728.70815548339,38.0,1,2,0
13027.858938013118,0,145321.32341081175,36.0,1,2,0
20222.92650943801,1,96621.20193413511,21.0,1,4,0
8933.943034660255,0,164797.65424211344,45.0,0,2,0
4772.5673098428215,0,83115.75377376162,41.0,1,4,0
8898.559712907501,1,89004.24072018743,33.0,0,1,0
3134.674989147027,0,51269.60304878768,26.0,1,3,0
546.297411609243,0,47900.25418572218,43.0,0,3,0
4607.587318311534,1,52228.17249754254,29.0,0,1,0
14990.945894778682,1,86165.16683160068,24.0,1,4,0
2482.917756623504,0,33267.66319619532,22.0,0,2,0
4188.430376627453,0,54000.43708774898,26.0,0,3,0
6124.482800954758,0,66887.18932723477,49.0,1,2,0
14305.156242730061,1,71962.99718569753,33.0,1,3,0
4541.541049591948,0,52262.779183726445,45.0,0,2,0
5929.006893739628,0,82046.48054827702,31.0,1,1,0
16213.012626138972,1,29716.083018395697,37.0,1,5,0
14580.283199170975,1,119997.018821871,32.0,1,1,1
14277.00460882782,1,131308.56279423906,37.0,0,2,1
2884.1676965295565,1,126972.631256076,33.0,0,2,0
10133.945847791612,1,88737.58100291273,34.0,1,2,1
8709.841022983788,1,41566.758959412604,24.0,0,4,0
6498.001551421335,0,49233.48245078199,41.0,1,2,0
3991.54524402521,0,103985.37920185838,22.0,0,3,0
9951.839758320992,1,152176.0642805998,45.0,1,2,1
7418.421733372995,1,113164.05854293153,46.0,1,1,1
4667.312032166155,0,80358.1453137235,31.0,1,2,1
12385.576957367846,0,47832.26735101147,47.0,1,5,0
8566.47609788845,0,82665.53204805529,54.0,0,3,0
8809.715594639463,0,64547.68028544908,54.0,1,3,0
17680.716090721064,1,99033.92515934417,24.0,1,2,1
11178.672688776007,1,126937.58438486437,51.0,0,2,1
13436.434139836321,1,43828.33679081328,38.0,1,2,0
5887.474124921027,0,62142.11753459739,33.0,0,1,1
9359.213096507967,1,55828.003525232554,26.0,1,3,1
13786.889174838881,1,85499.34180495987,23.0,1,2,1
4992.179109842922,0,60535.97084529424,41.0,1,2,0
17495.142214893167,1,91060.3289849647,26.0,1,4,1
6780.052930411986,0,39525.09056774708,21.0,0,4,0
6784.927603529568,1,29875.339626519573,34.0,0,2,0
14652.663376023289,1,35041.59858578875,43.0,1,2,0
15967.274037454077,1,105486.76787469747,22.0,1,1,1
17146.57656675024,1,94137.52330434312,41.0,1,2,1
16045.13910018457,1,236966.58412495282,24.0,1,3,1
4153.447961625023,0,64011.73810098695,49.0,1,2,0
5318.192695805504,0,51710.431558629796,49.0,0,2,0
7860.45531665057,0,79908.04454161371,41.0,1,1,0
12546.30205186933,1,104710.96337919234,31.0,0,2,1
16514.982734704077,1,85402.06458384833,46.0,1,2,0
9713.907832276846,1,55801.83649047993,37.0,0,1,1
1105.7260905816006,0,65823.28523199758,33.0,0,2,1
10821.880354650297,1,78014.77716512616,32.0,1,1,0
13836.377666662163,1,57430.54309593078,28.0,1,2,0
15493.760812576871,1,47033.64897066564,41.0,1,3,0
6371.804120135234,1,184664.5155712533,36.0,0,2,1
3796.5691908858457,0,57546.60284002408,37.0,0,2,0
16658.669569374753,1,104833.33822338704,33.0,1,2,1
14250.59446012759,1,118835.39748279972,32.0,1,2,1
25776.67013136456,1,99697.97039514048,49.0,1,5,0
10627.427813781713,1,83658.9410669333,34.0,0,1,1
12669.180047462494,1,91309.8260463468,35.0,1,2,1
7635.228577673544,0,73495.88989876428,30.0,1,1,0
2485.9761676112544,0,49496.309962945204,48.0,1,1,1
3634.5903411786385,0,129794.00514361351,46.0,0,4,0
3268.4969472474527,0,17996.865370835294,18.0,1,4,0
9576.011234285581,0,148795.5379268176,41.0,1,3,0
8092.639845144023,0,95440.99035353043,36.0,1,3,0
11826.673835196681,1,81170.54641512231,36.0,1,3,0
16385.481686633782,1,67550.20665512214,52.0,0,4,0
6656.538185419058,0,111565.8007291297,40.0,1,2,1
8661.688063300508,0,75947.92678448872,18.0,1,2,0
8562.173862163527,1,62099.26086027364,22.0,0,1,1
3309.8442847510687,0,31029.118512681922,42.0,0,3,0
5243.81189545826,1,59923.2700556509,36.0,0,3,0
12688.925219071225,1,65140.426200422065,57.0,1,3,0
10245.072516731021,1,99581.12039072136,18.0,1,2,1
15444.12797492471,1,59216.8209239294,36.0,1,2,1
6781.867067796329,0,64553.49377551167,43.0,0,5,0
3843.7938388037264,0,82240.52594102817,30.0,1,1,1
860.4072394548317,0,35371.59238367394,65.0,0,2,0
7014.736595642958,1,71138.400170172,27.0,1,5,1
8941.980075746651,0,64422.231168607075,49.0,1,2,1
5482.642321550297,0,116016.46216138023,27.0,0,2,1
7892.255872987659,0,36691.41526447652,27.0,1,3,0
9721.894236088589,1,86681.4757009038,50.0,1,4,0
4519.62334850009,0,115653.38364613966,46.0,0,2,0
1.0,0,50298.45163281281,55.0,0,2,0
17966.542812493542,1,56901.71803196489,29.0,1,4,0
4197.12255661333,0,53621.49203841467,52.0,0,3,0
15842.597108781045,1,71860.27080803961,30.0,0,2,0
10977.295409876491,0,164105.12104910103,45.0,0,3,1
6956.354997163301,1,163838.24599868216,45.0,1,1,1
6014.888919036033,0,39253.14082244157,44.0,0,3,0
9203.19230295929,1,35286.727589441805,30.0,0,4,0
21151.425210776906,1,33355.29672575511,34.0,1,1,0
7737.468143294332,0,69739.80781171039,39.0,0,5,0
31734.669487816318,1,147759.373968978,39.0,1,5,1
8382.720909099979,0,77701.50433579303,39.0,1,2,0
17198.877940553208,1,62087.34283183903,50.0,1,5,0
13885.241527815242,1,93362.7075068892,44.0,1,2,1
9492.249818491891,0,139028.850407621,51.0,1,1,0
4128.864162806482,0,60302.079869342066,18.0,0,3,1
8594.258066373215,0,105837.50985806086,21.0,1,1,0
11772.760323775039,1,70875.3399342562,28.0,1,1,0
18982.49020069254,1,84912.6517874845,43.0,1,4,0
1.0,0,21185.805259392484,49.0,0,3,0
4569.231609857455,1,39877.97843033804,34.0,1,3,0
4434.650651984208,0,73162.20630610784,47.0,1,2,1
6501.2803968526805,0,34262.54141419207,29.0,0,3,0
10479.570891689431,1,50622.664261660204,23.0,1,4,0
5982.867239549114,0,66281.66461650579,38.0,1,1,0
17027.67640027232,1,373082.8098712294,18.0,1,2,1
7964.191819514555,0,179599.75893080796,25.0,0,2,1
17198.04124244857,1,68709.68508098122,24.0,1,2,1
3670.2864428840485,0,40496.222441476166,52.0,1,2,0
5933.471915855958,0,61513.53591983382,38.0,0,1,0
7559.7976854430435,0,75623.39572617665,32.0,1,2,1
22586.356554859685,1,180877.4310761817,35.0,1,1,1
11722.667267971407,1,45844.87590566273,45.0,1,3,0
11040.371244132353,0,90167.9823253877,52.0,1,5,0
10750.532767389122,1,71999.74008956357,32.0,1,2,0
14218.385674646936,0,110670.33442715871,47.0,1,4,0
5860.3271562638965,0,48694.14854645973,20.0,0,4,0
15549.762381826135,1,129356.99095458485,36.0,1,1,1
4840.193071587644,0,53109.82242475901,22.0,1,2,0
12040.908270230055,0,170144.32981719368,33.0,1,3,0
1747.2110507469,0,114544.44395484467,40.0,0,1,0
4093.6439389478055,0,52871.38101800765,23.0,1,1,1
23319.793275585394,1,129079.9086857876,33.0,1,3,0
3791.2887664340765,0,75354.84600265961,47.0,1,4,0
2126.572710958772,0,66076.90586159135,42.0,1,1,0
9589.244726640396,1,181775.3999670217,25.0,0,3,1
4847.334398111242,0,46330.410955189036,50.0,0,2,0
11594.413011107103,0,133166.75415138964,21.0,1,2,1
11962.287185841495,1,71481.41217086649,22.0,1,1,1
19479.882169119628,1,61676.495797657306,25.0,1,2,1
20424.50196248407,1,97732.19656328097,58.0,1,3,1
12967.897886024643,1,104517.41579973916,39.0,1,1,1
5661.242716257131,0,40434.71561359746,23.0,1,2,0
218.81869266565127,0,35025.1214819629,28.0,0,3,0
68.75051985262462,0,65970.58895455337,49.0,1,1,0
8586.800839785212,0,95241.10599061352,46.0,1,1,0
8152.091655937375,0,86203.61025264181,38.0,0,5,0
7750.459074559166,1,29526.04955487713,31.0,1,2,0
21153.465330573657,1,38384.592583637575,42.0,1,3,0
16077.937287575809,1,97804.47823171261,34.0,0,2,1
5330.597082383986,0,80216.39608285177,55.0,0,3,0
7601.837470122756,0,43356.16502730365,33.0,0,4,0
11199.096415091002,0,64431.65186749272,25.0,1,3,1
12831.033954054186,1,40254.58676198407,38.0,1,4,0
12947.265432541793,1,105321.04561595726,34.0,1,3,0
11530.211636280654,1,93643.01718560951,18.0,1,2,0
19289.47125686117,1,130446.04256102759,39.0,0,4,0
8973.656174510757,0,81260.16463364371,55.0,1,3,0
2414.5514837826636,0,46572.85420622524,27.0,1,2,0
5939.099865659025,0,130520.89833019057,32.0,1,2,0
10931.114555252905,0,114471.10063517326,45.0,1,2,0
18398.800564201734,1,55311.9019293119,28.0,1,3,0
7660.549288338537,0,79461.248004591,41.0,1,2,1
21356.353446890687,1,145501.84010388382,41.0,1,2,1
5589.395804345066,0,94276.8230473063,23.0,0,3,0
6510.561203657851,1,22444.067084764327,29.0,1,3,0
9211.60720460934,1,118220.23263982203,18.0,0,2,0
1865.1183769282325,0,70104.18138317557,37.0,1,1,0
12452.60194691881,1,151602.10868967485,28.0,0,1,1
1.0,0,64122.71240041116,44.0,1,2,0
16984.566929426408,1,86721.31682785347,39.0,1,4,0
4700.649720425556,0,65048.07178653423,38.0,1,3,0
9411.24998555566,1,132038.8304261627,46.0,1,1,1
14335.179510819284,1,170762.4527375611,31.0,1,2,1
5798.3176538586295,0,58341.74995068749,45.0,1,1,0
13269.372138159051,1,87491.12143428282,26.0,1,2,1
17732.809552635557,1,49983.29093662012,43.0,1,3,1
17478.718520968177,1,65925.83723157234,30.0,1,3,0
19310.567438942573,1,45411.83100848442,35.0,1,3,1
18843.875182986605,1,142198.8773722939,18.0,1,3,0
8437.376967254131,0,96898.01247705412,33.0,1,1,0
6066.418808217929,0,61332.21521262118,32.0,1,3,0
4651.049831592828,0,51339.11216969328,29.0,0,3,0
5295.585864288176,0,141661.92796792666,26.0,0,2,1
3101.3863363687624,0,65946.7207422134,40.0,1,2,0
2662.908377841335,0,63106.46273799379,42.0,0,1,0
2051.7997962594395,0,59471.34994078084,24.0,0,4,0
11363.04180885315,1,62185.34546519792,44.0,0,3,1
14821.785442624507,1,153624.82702622854,19.0,1,2,1
7277.9331024108205,1,61107.954255593395,38.0,1,1,0
7682.755963943624,0,111859.57627403708,41.0,1,2,0
15101.751670890551,1,72926.05092835384,33.0,0,2,0
1919.6608985693256,0,27100.826984866886,67.0,0,4,0
11128.732975051968,0,185797.12456768192,36.0,1,2,0
2692.391374813412,0,22557.871286552876,40.0,1,1,0
16957.016883458953,1,44876.6146533304,29.0,1,3,1
7539.2822675996795,0,86590.75308643105,37.0,0,3,1
8261.489010204252,0,79351.18072942083,18.0,1,2,1
18109.449913136774,1,56152.51390734622,28.0,1,1,0
4850.107169019722,0,84342.51350812618,18.0,1,1,1
15152.049253572064,1,59309.77168829906,45.0,1,2,1
16564.089641580376,1,73851.13819754313,18.0,0,4,1
21595.261589489455,1,103045.12393792564,29.0,1,2,1
28746.796696524758,1,122258.01250370193,42.0,1,5,0
6528.497563169219,0,66394.26589735376,30.0,0,4,0
15720.438471486683,1,41365.37155902248,37.0,1,3,0
7151.915117961006,0,33777.84200884788,37.0,1,3,0
8490.424511502448,0,90034.85748145325,40.0,1,3,0
11488.076777081435,1,99355.25671993308,25.0,1,2,1
3505.2919260674935,0,65919.10435557716,39.0,1,1,1
5622.0184319033,0,56490.22505632186,25.0,0,2,0
8610.652591504277,0,53424.66492527548,44.0,1,4,0
18998.535480834966,1,106564.63992053899,28.0,1,2,1
1387.9425467106453,1,79299.37750520196,30.0,0,1,1
5244.69090389743,0,56014.46030790343,33.0,1,1,0
9367.415933038728,1,73725.50367131822,43.0,1,2,0
10581.358931934592,0,77701.71118310462,36.0,1,2,0
10041.24474179614,0,32285.953134809162,40.0,1,4,0
19524.4634996747,1,83026.31688762232,30.0,1,4,1
19804.972450278223,1,58284.62228514528,39.0,1,4,0
16503.89555011577,1,50468.6315467144,43.0,0,2,1
2607.063576155683,0,40110.208281105784,46.0,1,3,0
9411.597951751648,1,113361.20251089739,31.0,0,1,0
19876.171557652087,1,85640.60889525471,35.0,1,2,0
4018.4343177893315,0,186075.1668749775,53.0,0,2,0
6911.238582658876,0,72080.74516993904,40.0,1,1,1
1338.2957996554621,0,48368.1123260472,21.0,0,2,0
14850.170231300597,1,80304.2314376414,46.0,1,2,1
5224.7594560933385,0,55668.98143295493,37.0,1,2,1
11126.25713920458,1,63495.45414520457,36.0,1,2,1
14065.578817106856,1,114026.41934802826,43.0,1,4,0
14880.613291603386,1,65041.66529663225,43.0,1,3,0
9933.607520617828,0,74821.51036781317,43.0,0,4,0
4107.012955767164,0,36552.269889860196,51.0,0,4,0
19412.161737282393,1,44426.79836655353,34.0,1,2,0
7254.275495833858,0,76222.36277407082,20.0,1,2,1
15709.513214469478,1,65783.84144968857,32.0,1,2,0
20727.28746267749,1,60452.95107886658,33.0,1,3,0
10491.35920452135,1,72855.43757154509,43.0,1,4,0
19187.271668534497,1,79175.07709273309,38.0,1,3,1
20510.649472858444,1,147859.10444084037,37.0,1,4,1
14424.993446460488,1,60647.0506762647,38.0,1,3,0
4155.126916034985,0,52968.99315438216,50.0,1,3,0
8241.441281792951,0,41634.962656978096,41.0,1,3,0
11662.209875228384,1,97552.48048551526,35.0,1,2,1
18701.356236963227,1,204374.9076683604,41.0,1,3,1
16351.718292700243,1,99807.82441968923,60.0,1,2,1
13925.266996521163,1,64109.51259877913,32.0,1,2,0
6848.566649811372,1,69831.52434927085,36.0,1,1,0
10501.216972577598,0,219633.22812934368,36.0,0,2,1
6737.663387198939,0,61993.47985602494,44.0,1,2,0
14815.500972119637,1,67436.28896794716,42.0,1,3,0
9891.371105415321,1,62046.145804880915,46.0,0,3,0
11247.09067193172,1,25809.827340443622,35.0,0,4,0
5245.1262605445,0,117325.63567119052,30.0,0,2,0
11115.04527229488,1,67817.06787054076,31.0,1,4,0
4990.182948555059,0,87400.77190178989,30.0,0,3,0
5688.2941632034945,0,59462.210741292416,34.0,0,2,0
3749.030266985597,0,39271.24177883039,29.0,1,1,0
13080.223457128837,1,61826.30976900005,30.0,1,3,0
4014.726077324295,0,77803.34502334247,33.0,1,2,0
11083.293913345144,1,63651.96947592765,21.0,1,4,0
18402.985110530422,1,69491.9958310826,30.0,0,5,0
3439.7997194785476,0,64156.83171125149,40.0,1,2,1
8970.93553062753,0,72430.1111142971,41.0,1,4,0
3239.5175803142783,0,48005.26844238224,36.0,0,2,0
1207.7137766162123,0,69871.05095711788,27.0,1,2,0
2180.046538213299,0,73197.00332759086,42.0,1,2,0
5244.569664210465,0,52800.368928340555,28.0,1,2,0
15324.90039506594,1,111485.98364998649,27.0,0,1,1
7227.025856556762,0,69258.78001290317,26.0,1,2,0
6691.096356192105,0,43272.402361364904,36.0,0,3,0
17482.292381498988,1,123414.25254596143,27.0,1,1,1
5394.949106592209,0,109774.45613068015,46.0,0,1,0
8032.86765101417,0,47876.68020890718,43.0,1,2,0
16570.881291810365,1,90735.7102330513,33.0,1,3,1
1.0,0,80647.62313807673,20.0,1,2,1
290.3963273017289,0,55421.940421571744,18.0,1,1,1
6832.1024320695,0,86591.20503763921,19.0,1,3,0
5135.901911762397,0,23707.236765259346,36.0,1,2,0
13504.674908777402,1,29193.434451886485,21.0,1,4,0
8547.606943759009,0,84283.51179425011,36.0,1,2,0
7601.311246518433,0,24477.798656456718,18.0,1,4,0
5978.663778553771,0,67321.76401406099,26.0,1,2,0
6836.520927794907,0,50741.50985157418,44.0,0,2,0
17346.089506494267,1,146524.94246022412,24.0,0,3,1
11715.386683771498,1,100600.15339276905,30.0,0,1,1
7832.474724524482,0,40503.41137317981,41.0,0,2,0
8612.313516999458,1,87932.62631152451,37.0,1,1,1
3238.704662804826,0,50839.10391125631,23.0,1,1,0
12423.134270318655,1,56871.39635107342,34.0,0,3,0
2697.130219817364,0,94275.77548276493,42.0,0,1,0
9057.009614731629,0,73607.6133614737,44.0,0,1,1
6188.697171418629,0,70116.2266082583,19.0,1,2,0
13383.142519436566,1,51083.286115071816,36.0,1,4,0
11793.922960544802,1,153958.08942937446,35.0,1,1,1
8655.557317534607,1,56039.84939210234,30.0,1,1,0
10516.376339287077,1,107515.56803606333,47.0,1,2,1
4543.225225158298,0,59245.070999193296,38.0,1,3,0
16557.817978184765,1,103300.54152996825,40.0,1,3,1
21798.810953628305,1,203195.0475524767,38.0,0,4,1
6057.224847542032,0,61963.57276898504,41.0,0,2,0
7414.299657219856,1,31114.34440992389,34.0,0,4,0
356.9326850767402,0,103951.43934872546,48.0,0,2,0
12010.936266204402,1,63512.428571146935,41.0,1,1,1
4052.0927805622164,0,52283.96812750845,41.0,1,1,0
9465.299342189333,0,118924.57137736815,30.0,1,1,1
7137.383395121167,0,56010.168570736125,36.0,1,4,0
5508.533290511129,0,106904.14569912353,39.0,0,2,1
4832.185963603143,0,32689.17034012156,35.0,1,2,0
4674.877407686649,0,32800.483632318916,35.0,1,2,0
13257.699614568643,1,83065.75136048543,27.0,1,4,1
15205.995723337139,1,59751.135204038284,32.0,1,1,0
6591.897111959074,0,78839.1580601285,49.0,1,2,1
9500.13269553784,0,84283.45037280963,40.0,1,4,0
1.0,0,38001.48900144751,40.0,0,3,0
17689.770173364792,1,48485.116129153306,25.0,0,1,0
6864.3005028083335,0,61804.092495666984,55.0,1,1,0
20727.751693223636,1,80333.74744538254,37.0,1,4,0
12873.207356411196,1,43162.79579871338,37.0,1,3,0
3756.814724144608,0,65870.17327149786,41.0,1,4,0
7716.4457851195475,1,26404.365530812895,33.0,1,1,0
23295.50608858753,1,138764.05637564015,36.0,1,1,0
8459.78340740912,0,54339.76961380869,32.0,0,5,0
13955.024102450792,1,91225.08294565894,30.0,1,3,1
3175.7651142890177,0,47705.56786405833,48.0,1,1,0
3790.158741297689,0,97499.31775065494,52.0,0,2,0
9298.932069725519,1,56866.64330218916,19.0,1,3,1
16193.474753292106,1,64340.619396615955,46.0,1,4,0
9096.013110130856,0,68464.36948474956,27.0,1,3,0
17713.477878570808,1,199902.4229646479,35.0,1,1,1
10453.995145298431,1,78404.99610393224,18.0,1,3,1
22219.10364074581,1,119572.74686727964,38.0,1,2,1
10650.667661908748,1,101428.6576824353,35.0,1,3,0
7498.522251244399,0,64645.39047864528,36.0,1,2,0
11061.617689489049,1,56671.56320621796,27.0,1,1,1
3217.409253317256,0,41972.23565361544,46.0,0,2,0
6444.686945092526,0,70030.05227092394,44.0,0,3,1
18771.688652318797,1,88035.90223577192,43.0,1,5,1
10414.525028357928,1,103624.90953295279,51.0,1,1,1
15134.932451961715,1,194628.12561614835,44.0,1,2,1
8526.817554814064,0,92959.46237619307,44.0,1,3,0
6856.304625367883,0,62658.52521037251,38.0,1,1,0
1049.5757812017887,0,44503.64111858519,38.0,0,3,0
1.0,0,26684.431229409012,28.0,1,1,1
9606.809601564748,0,60079.31658698752,31.0,0,3,0
6214.395051253212,0,30398.46529105239,46.0,1,2,0
13584.02567694007,1,83141.64218771871,28.0,1,3,0
23738.638978161383,1,137837.49136702236,36.0,1,4,1
11536.858751344289,1,44111.6302475127,40.0,1,1,1
5304.76694748382,0,37725.33953133312,43.0,0,2,0
7774.273258586918,1,87446.33900287068,27.0,0,1,1
3501.660084470532,1,63901.22323720069,37.0,1,1,1
7385.545142254901,0,129811.4485200459,20.0,0,1,1
3581.2318568966894,0,40730.16176153478,44.0,1,3,0
16895.674209835706,1,143156.36380242542,24.0,0,3,0
7629.392685215757,0,132241.5727316111,24.0,1,2,1
17643.253601555414,1,60265.412068677375,26.0,1,5,0
8441.716512611725,0,52937.775324736234,18.0,1,3,1
14118.110378577336,1,180729.74314631207,55.0,1,2,1
14040.258630955908,1,80837.57235333587,43.0,0,3,0
12357.634571904235,0,191861.8594023634,45.0,1,3,0
3086.3311109960755,0,61365.526862693805,27.0,0,2,0
5791.10789252885,0,70243.43786580939,23.0,0,1,1
11246.388604619893,1,65398.00438573868,21.0,1,3,1
17168.17205422232,1,69873.2979626724,37.0,1,3,0
1.0,0,43206.924022365565,59.0,1,3,0
9637.567211682555,0,97248.67509235923,56.0,1,3,0
2663.73348221471,0,40919.05378437754,48.0,0,2,0
9718.21854146615,1,94149.72666060676,41.0,1,2,1
3831.377027632225,0,51234.857086228265,33.0,0,3,0
18898.708012773135,1,99547.31250097,26.0,1,5,0
20270.445507894678,1,80298.21312968092,31.0,1,5,0
23339.557517843026,1,125260.20872588767,21.0,1,4,1
9256.453041492645,1,83790.09469205973,23.0,1,1,1
16993.27666475619,1,54924.23064896058,24.0,1,5,0
3274.105555747085,1,64243.84344860709,41.0,1,1,0
8346.325926506288,1,24368.379367579688,35.0,1,4,0
5799.143785882901,0,72825.53446379882,46.0,1,4,0
9573.636826698083,0,107945.55534817047,38.0,1,1,1
7000.837588913967,0,44976.89068342723,34.0,1,2,1
6817.502288639071,0,63774.19985981258,64.0,1,1,0
3032.98791920629,0,78490.82327682577,35.0,0,3,0
16607.23919967116,1,83926.26984668258,31.0,1,2,1
3384.9224873330795,0,37391.605205535154,51.0,1,1,0
13138.62975283618,1,79492.09147424929,37.0,1,2,0
4855.890631024427,1,63019.26461132839,30.0,0,3,0
13300.751294171328,1,32956.84297149941,30.0,1,2,0
19434.050140299227,1,51191.71075011098,37.0,1,4,0
4076.5777395371183,0,76549.87740599498,44.0,1,3,0
26274.924074385737,1,89813.67895946417,41.0,1,4,0
2983.4283254082848,0,40703.27391056933,29.0,1,2,1
4970.912058104657,0,38324.233037329745,21.0,1,2,0
14456.631389866665,1,74029.10488238074,37.0,1,1,0
2514.095122747158,0,49069.68243216043,30.0,0,2,1
7423.586729874287,0,81673.41948230831,34.0,1,4,0
17194.160204160875,1,60343.070005650225,44.0,0,2,0
8442.31585644499,1,59247.458367990956,53.0,0,1,0
14317.393609207076,1,113677.26097914933,27.0,1,4,1
15722.645025191605,1,65574.02862449682,29.0,1,2,1
4123.5450390921205,0,69342.30548607996,37.0,0,1,0
3798.942054276393,0,59123.97724141782,41.0,0,3,0
18920.915568410204,1,86661.9101790939,36.0,1,3,0
1.0,0,89057.95169257355,54.0,1,3,1
16327.886262788514,1,26950.62845719767,45.0,1,3,0
4550.426472985122,0,84844.94884376753,49.0,1,2,1
10054.543454084775,1,38206.83400794591,36.0,1,2,0
4465.688674541373,0,74949.16061737628,22.0,1,2,1
5863.587237524645,0,57256.57545839185,43.0,1,2,0
10424.739334909527,1,69294.76213849155,41.0,1,2,1
12834.24589379904,1,52645.99059912232,41.0,1,4,0
10702.8973051726,0,113881.68276525503,45.0,1,1,0
10498.408384791428,1,45228.119588072615,25.0,0,3,0
13135.47721241296,1,58380.89080602438,19.0,1,3,1
16006.474859130249,1,35647.903528653216,27.0,1,3,0
23609.71594827377,1,107174.37670941134,21.0,1,5,1
5931.367738221705,0,45741.83552150758,45.0,1,3,0
13744.675544160003,1,68661.67592878776,54.0,1,1,1
951.5672003654207,0,28764.849626959724,36.0,0,2,0
14014.959797582598,1,149748.19779390065,24.0,1,2,1
8682.495388535704,1,46335.74119764607,26.0,1,3,1
2195.612600787696,0,51279.59199505078,30.0,0,2,0
1757.1483285162703,0,77594.37546771171,45.0,0,2,0
18264.176349052646,1,270721.09473288036,45.0,1,2,1
3304.107826124299,0,86952.48475122296,31.0,0,1,0
7380.508023082458,0,66173.34095984341,18.0,0,5,0
1734.2821410715987,0,19492.959874469085,41.0,1,1,0
8457.528527494502,1,35186.456809786345,40.0,1,1,0
14935.708053419743,1,51682.79857348475,37.0,1,4,0
